Days,Juba,Mongalla,Mayom,Bor,Yirol,Kapoeta,Cueibet,Duk_Fadiat,Tambura,Pariang,Terakeka,Aweil,Nasir,Ayod,Mvolo,Renk,Rubkona,Fangak,Malakal,Rumbek,Fashada,Melut,Mundri,Maridi,Pochalla,Lainya,Akobo,Torit,Pibor,Wau,Yei,Magwi,Wunagak,Malut,Ad_Damazin,Gambela,Lolimi,Wunshaiye,Al_Mayom,Lekr,Gulu,Tierkidi,Pugnido,Jewi,Kule,Kakuma,Khartoum,West_Kordofan,Adjumani,Rhino,Kiryandongo
369,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
370,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
371,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
372,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
373,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
374,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
375,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
376,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
377,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
378,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
379,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
380,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
381,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
382,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
383,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
384,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
385,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
386,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
387,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
388,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
389,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
390,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
391,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
392,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
393,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
394,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
395,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
396,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
397,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
398,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
399,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
400,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
401,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
402,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
403,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
404,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
405,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
406,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
407,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
408,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
409,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
410,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
411,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
412,1.0,0.384,0.664,0.503,0.433,0.349,0.433,0.503,0.307,0.664,0.384,0.46099999999999997,0.608,0.503,0.307,0.608,0.664,1.0,0.608,0.433,0.608,0.608,0.307,0.307,0.503,0.384,0.503,0.349,0.503,0.32799999999999996,0.384,0.349,0.608,0.608,0.3,0.3,0.349,0.503,0.664,0.384,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
413,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
414,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
415,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
416,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
417,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
418,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
419,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
420,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
421,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
422,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
423,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
424,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
425,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
426,1.0,0.377,0.594,0.5589999999999999,0.685,0.35600000000000004,0.685,0.5589999999999999,0.32099999999999995,0.594,0.377,0.552,0.629,0.5589999999999999,0.32099999999999995,0.629,0.594,0.5589999999999999,0.629,0.685,0.629,0.629,0.32099999999999995,0.32099999999999995,0.5589999999999999,0.377,0.5589999999999999,0.35600000000000004,0.5589999999999999,0.489,0.377,0.35600000000000004,0.629,0.629,0.3,0.3,0.35600000000000004,0.5589999999999999,0.594,0.377,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
