data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6748032,466,MLI1939,1939,"30 March 2018",2018,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,23,"Western Africa",Mali,Gao,Ansongo,"Tin Hama",Amalaoulaou,15.4024,1.297,2,Menastream,"Local partner-New media","On March 30, presumed ISGS militants ambushed a GATIA and MSA patrol aboard motorbikes a few kilometers from Amalaoulaou, two militiamen were wounded by gunshot and transferred to Gao.",0,1579637359,MLI
7020642,466,MLI1934,1934,"29 March 2018",2018,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Tombouctou,Tombouctou,Salam,Araouane,18.9048,-3.5265,2,Menastream,"Local partner-New media","On March 29, French Barkhane forces intercepted a vehicle carrying JNIM militants of AQIMs Sahara Emirate in the area of NBakt Tagrouma, on the axis Timbuktu and Araouane, two militants were killed and another one arrested following exchanges of gunfire. One of the militants was identified as the Moroccan Said Dakdak als known Said al-Maghribi.",2,1585692260,MLI
6748036,466,MLI1932,1932,"28 March 2018",2018,1,Battles,"Armed clash","MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Mopti,Douentza,"Douentza Commune",Douentza,14.9951,-2.9517,2,Menastream,"Local partner-New media","On March 28, a MINUSMA patrol was attacked by presumed JNIM militants on the route between Boni and Douentza, Mopti Region, the attack was repelled and one assailant killed, an IED was also detected and neutralized.",1,1579637359,MLI
6747576,466,MLI1931,1931,"28 March 2018",2018,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Bandiagara,"Bandiagara Commune",Bandiagara,14.3493,-3.6102,1,"AP; AFP; Menastream","Local partner-New media","On March 28, presumed JNIM militants attacked hotel La Falaise and the BMS Bank in Bandiagara, Mopti Region, one assailant was killed amidst clashes with the national guards, at least one national guard and a civilian were wounded, at least three assailants escaped, the national guard who was wounded later succumbed to his injuries.",2,1579637357,MLI
7020657,466,MLI1925,1925,"24 March 2018",2018,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims","Ansar Dine",2,28,"Western Africa",Mali,Kidal,Abeibara,Boghassa,Boughessa,20.02,2.261,2,Menastream,"Local partner-New media","On March 24, Barkhane carried out an air landed raid, killing four presumed Ansar Dine militants in the area of Boughessa.",4,1585692260,MLI
7020662,466,MLI1919,1919,"22 March 2018",2018,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)","MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","On March 22, JNIM militants fired rockets against the joint MINUSMA and Barkhane base in Kidal, five French soldiers were wounded in the attack and significant material damages. The attack came ahead of a visit by the Malian Prime Minister Soumeylou Boubeye Maiga.",0,1585692260,MLI
6747575,466,MLI1918,1918,"20 March 2018",2018,1,Battles,"Armed clash","Military Forces of Mali (2013-)",,1,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,14,"Western Africa",Mali,Mopti,Koro,Diougani,Gourti,14.2713,-2.8262,1,"Xinhua; Mali Actu; Menastream","Local partner-New media","On March 20, presumed Fulani militiamen opened fire on a Malian army patrol in the area of Gourti, between Sabere and Yorou, the patrol responded and killed one of the militiamen and arrested another, two motorbikes, two rifles and portable phones were seized. The camp harboring the militiamen was also destroyed.",1,1579637357,MLI
6748047,466,MLI1914,1914,"19 March 2018",2018,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims","Katiba Macina",2,"Police Forces of Mali (2013-) Gendarmerie",,1,12,"Western Africa",Mali,Mopti,Mopti,Sio,Somadougou,14.2846,-4.0647,1,Menastream,"Local partner-New media","On March 19, presumed Katiba Macina militants attacked the FAMa post in Somadougou, Mopti without causing casualties, although the post was burned",0,1579637359,MLI
6748048,466,MLI1913,1913,"18 March 2018",2018,1,Battles,"Armed clash","Military Forces of Mali (2013-)",,1,"JNIM: Group for Support of Islam and Muslims","Katiba Macina",2,12,"Western Africa",Mali,Mopti,Djenne,"Djenne Commune",Djenne,13.904,-4.56,2,Menastream,"Local partner-New media","On 18 March, a Malian army patrol clashed with presumed Katiba Macina militants east of Djenne, killing one militant and arresting seven others.",1,1579637359,MLI
6747570,466,MLI1909,1909,"15 March 2018",2018,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dozo Militia",,4,24,"Western Africa",Mali,Mopti,Djenne,Kewa,Nouhoun-Bozo,14.1678,-4.8937,2,"Menastream; Local Source","Local partner-New media","On 15 March, presumed Katiba Macina militants assassinated a Dozo militia leader in Nouhoun-Bozo, Djenne, Mopti Region",1,1579637357,MLI
7020705,466,MLI1906,1906,"12 March 2018",2018,1,Battles,"Armed clash","Military Forces of France (2017-)","GATIA: Imghad Tuareg and Allies Self-Defense Group; MSA: Movement for Azawad Salvation",8,"Islamic State (Greater Sahara)",,2,28,"Western Africa",Mali,Gao,Menaka,Menaka,Akabar,15.3717,2.0319,2,Menastream,"Local partner-New media","On 11-12 March, joint forces of Operation Barkhane, GATIA, MSA and the Malian and Nigerien armies carried out operations against the Islamic State in the Greater Sahara in Mali-Niger borderland. In the wake of the operation MSA announced and provided visuals as proof that they had recovered a vehicle and weapons seized from U.S. Green Berets in an earlier attack by ISGS militants in Tongo Tongo, Niger back in October. Seven militants were killed in the operation, three arrested, and four vehicles, 13 motorbikes, arms including rockets, ammunition and other materiel seized. One militiaman was also killed and three others wounded.",4,1585692260,MLI
6747568,466,MLI1905,1905,"12 March 2018",2018,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dozo Militia",,4,24,"Western Africa",Mali,Mopti,Djenne,Kewa,Nouhoun-Bozo,14.1678,-4.8937,2,"Local Source; Menastream","Local partner-New media","On 12 March, presumed Katiba Macina militants and Dozos clashed between Nouhoun-Bozo and Koa, Cercle of Djenne, Mopti Region not far from Diafarabe, eleven Dozos were killed and others wounded, one militant was also wounded in the clashes.",11,1579637357,MLI
