,Day,Tierkidi sim,Tierkidi error,Pugnido sim,Pugnido error,Jewi sim,Jewi error,Kule sim,Kule error,Kakuma sim,Kakuma error,Khartoum sim,Khartoum error,West_Kordofan sim,West_Kordofan error,Adjumani sim,Adjumani error,Rhino sim,Rhino error,Kiryandongo sim,Kiryandongo error,Total error,refugees in camps (simulation),refugee_debt
501,501,-1105,0.02158329589624386,-396,-0.022684310018903586,-2075,-0.2920478536242084,-86,0.001838942821708045,75,-0.001639917785455025,-2571,0.07780299591466178,5,0.00029366850698919755,-4202,0.03979053625370499,6,0.000501043841336174,-782,0.022736523812292797,0.016772796258189282,-11131,0
502,502,-1106,0.0215817511268952,-400,-0.022584834283778443,-2070,-0.2851632456261193,-86,0.001838038855286439,89,-0.0019457379593800263,-2596,0.07854765506807859,-1,-5.852744937362431e-05,-4197,0.03972438075587062,-1,-8.322929671236712e-05,-776,0.02254044790426113,0.016712581339055232,-11144,0
503,503,-1103,0.021513975306715616,-393,-0.021747551325327796,-2074,-0.27974103048287025,-83,0.0017738833083993377,94,-0.002054779548385623,-2613,0.07905006806837078,6,0.00034991543710272133,-4190,0.03963936690538583,-11,-0.0009124844462877757,-765,0.02219965177016836,0.016647341617546996,-11132,0
504,504,-1101,0.021465335724869417,-400,-0.02170138888888884,-2070,-0.2735200845665962,-81,0.0017311021350259193,94,-0.002054510086770267,-2588,0.07828191167574117,12,0.0006973500697351476,-4222,0.039923217308256126,-13,-0.0010747354497353534,-771,0.02235236134867946,0.01664133861016104,-11140,0
505,505,-1104,0.021514596406438824,-396,-0.021072796934865863,-2056,-0.2662177910138548,-84,0.00179517866301937,77,-0.0016826923076923555,-2596,0.07851202177529104,-3,-0.00017373175816537412,-4280,0.04045253915295406,-23,-0.0018951878707975933,-772,0.022359960609395768,0.0168310649849,-11237,0
506,506,-1115,0.021719227847361577,-407,-0.02124993473607284,-2036,-0.25847403833946925,-81,0.0017310281452356246,66,-0.0014419295639255258,-2594,0.07843967342001823,-18,-0.0010387212187661365,-4278,0.040414537141129636,-20,-0.0016424406668307245,-781,0.02259903353685,0.01685387248609327,-11264,0
507,507,-1125,0.021904632099534638,-396,-0.020529835657628663,-2044,-0.2544820717131475,-82,0.0017523614138563737,34,-0.0007426012886316852,-2592,0.07836734693877545,-31,-0.0017826336975272916,-4252,0.04014994853781294,-11,-0.0009003847098305873,-773,0.022346207215541092,0.01684667072610546,-11272,0
508,508,-1116,0.021719668366353972,-408,-0.021002779779676583,-2057,-0.2512826777424873,-85,0.0018164333796345522,28,-0.0006113804096248288,-2618,0.07914147521160819,-24,-0.0013753581661890557,-4259,0.04019706851150985,-15,-0.0012236906510032786,-794,0.02293140794223819,0.01690878590116629,-11348,0
509,509,-1116,0.021710372733639516,-405,-0.020702346265910172,-2043,-0.24493466011269627,-85,0.001816394563637802,9,-0.00019645936565459987,-2621,0.07922019041861872,-18,-0.0010279253040945957,-4265,0.04023471033838666,-2,-0.0001626280696047644,-784,0.022621039875353466,0.017029323248195616,-11330,0
510,510,-1117,0.021720108114414605,-399,-0.020254835270825833,-2034,-0.22789876397881095,-83,0.0017736179669639585,0,0.0,-2622,0.07923844061650054,-33,-0.0018779877077166052,-4259,0.04015916570016875,-3,-0.00024313153416000155,-794,0.022887780692398718,0.017298838498958635,-11344,0
511,511,-1122,0.021808004042838447,-395,-0.019913288969550136,-2031,-0.19479768786127158,-80,0.0017094747638788377,-22,0.00048012919840245694,-2624,0.07928690134461402,-19,-0.0010775250949923987,-4235,0.03991404578569881,1,8.078196946437188e-05,-823,0.02370118649925118,0.01808291366524284,-11350,0
512,512,-1124,0.021837115324836787,-390,-0.01952636058679214,-2045,-0.16390277146751478,-82,0.0017521741917562172,-25,0.000545541832147613,-2629,0.07942118301009016,-25,-0.0013987579029819397,-4250,0.04003655101598637,5,0.0004025764895330408,-833,0.023965705736808784,0.01879739116602147,-11398,0
513,513,-1134,0.022021555490824407,-390,-0.013823968175037282,-2044,-0.13483647728541137,-83,0.0017735042735042006,-28,0.0006109401933188652,-2623,0.07922317194720463,-13,-0.000717676934967465,-4218,0.039716392192310934,10,0.0008025682182986049,-837,0.02405794602052258,0.019673328534530188,-11360,0
514,514,-1142,0.022176049090238292,-372,-0.017714968152866217,-2049,0.16593780369290576,-81,0.0017307692307692024,-23,0.0005017889868225156,-2637,0.07962918226839,-13,-0.0007082538817759498,-4289,0.04036591907993192,5,0.000400000000000178,-829,0.02380542154835741,0.0280013101867016,-11430,0
515,515,-1137,0.022078098603856344,-369,-0.01837466387809972,-2056,0.1306475185867701,-82,0.0017521367521367015,5,-0.00010907266420889968,-2640,0.07970292545965041,-6,-0.0003226500322651149,-4328,0.04071380864133653,1,7.973845785813616e-05,-828,0.023754195713916904,0.02774411683044492,-11440,0
516,516,-1152,0.02236806337617958,-360,-0.017938113508396025,-2070,0.10822963505176186,-82,0.0017520993141171282,23,-0.0005016795358373516,-2612,0.0788409296709931,18,0.0009556169038014151,-4367,0.04106175718369186,-2,-0.00015896987520873374,-818,0.02344511321295506,0.027584399164296003,-11422,0
517,517,-1165,0.022620480758028805,-352,-0.017539488763764988,-2069,0.09435425027362265,-83,0.001773466378923616,0,0.0,-2601,0.07849231976340643,25,0.0013104785867799063,-4306,0.040469164113456454,1,7.922674694982312e-05,-801,0.02293617386822444,0.027272008911388257,-11351,0
518,518,-1167,0.022659314201390224,-353,-0.01758931685684395,-2074,0.08386235898265337,-84,0.0017947950942268642,-11,0.0002399284576962684,-2615,0.07889576104993212,29,0.0015011905994408714,-4347,0.04083530605343255,-3,-0.0002369293950401502,-807,0.023086165465156128,0.027252682788684313,-11432,0
519,519,-1159,0.022503980427944548,-351,-0.017489660670686025,-2076,0.07539769012856834,-79,0.0016879620529036687,-36,0.0007852204070059026,-2613,0.07880451173170877,21,0.0010736745232373668,-4347,0.040816134908264634,-1,-7.872156183585943e-05,-823,0.023521678241733124,0.02709543100096573,-11464,0
520,520,-1148,0.022290396489456743,-345,-0.017190692112212913,-2072,0.06830168776371315,-82,0.0017520244428775866,-55,0.0011996161228406983,-2610,0.07868081514530334,14,0.0007070707070706561,-4379,0.041097304602447635,7,0.0005493211959508304,-798,0.022785677574096275,0.026925670715471306,-11468,0
521,521,-1154,0.022406896819541,-340,-0.016941551646818542,-2070,0.06246416608829475,-82,0.0017520244428775866,-42,0.0009160505136425207,-2608,0.07858735611402401,14,0.0006986027944111267,-4382,0.04110617061593591,24,0.0018773466833541391,-826,0.023562972471829924,0.02681783279715777,-11466,0
522,522,-1163,0.022581647314667386,-332,-0.016542926902187505,-2081,0.05789883701519116,-79,0.0016878899239382017,-28,0.000610700342428383,-2595,0.07816265060240968,8,0.0003944578669690113,-4390,0.04116190976259228,22,0.001715533374922154,-829,0.023626310989512067,0.026611237815737432,-11467,0
523,523,-1161,0.022542813871305967,-345,-0.017190692112212913,-2088,0.05389082462253192,-81,0.0017306213144175908,-20,0.0004362050163576603,-2588,0.07786268728563694,-9,-0.00043855374719803386,-4414,0.04136754700005618,17,0.0013214146910221214,-816,0.02323396258648669,0.02632602365477449,-11505,0
524,524,-1172,0.02275639780979377,-351,-0.01748966067068602,-2101,0.052951257623872205,-80,0.0017092191005233515,-37,0.0008069792802617454,-2589,0.07780382257482865,-15,-0.0007224389539084511,-4411,0.04132006894484408,34,0.0026346377373112073,-798,0.022700119474312996,0.026301380483290226,-11520,0
525,525,-1185,0.023008815191642995,-353,-0.017589316856843954,-2116,0.05210282675071409,-80,0.0017092191005232404,-14,0.0003053368519770911,-2609,0.07831542294530824,-7,-0.00033326985336112197,-4406,0.04125390910282578,35,0.0027037466203168187,-772,0.02193992099354869,0.026218874595197672,-11507,0
526,526,-1201,0.02331948273853446,-348,-0.01734017639144936,-2103,0.050619809844746566,-79,0.0016878178011366929,21,-0.00045799528919132464,-2611,0.07828615975053976,-17,-0.0008002259461497019,-4388,0.04106614756859961,35,0.0026952102263977373,-752,0.02135150482680298,0.025956363076152844,-11443,0
527,527,-1211,0.023513649955341553,-331,-0.016493098809108545,-2092,0.04924786365027434,-75,0.0016023586719652316,43,-0.0009374318726836899,-2605,0.07801737047020074,-24,-0.0011170584128461503,-4398,0.04114048380759949,34,0.0026101642868108232,-759,0.02153008254616634,0.025855243268663286,-11418,0
528,528,-1227,0.023824317502232906,-317,-0.015795505506004177,-2085,0.04802819496913291,-69,0.00147413848356015,32,-0.0006973500697349238,-2611,0.0781081727892784,-11,-0.0005063058087084737,-4353,0.040700501159398605,24,0.0018366878395958963,-749,0.021226548772884435,0.025728409588245016,-11366,0
529,529,-1231,0.023901984388955744,-298,-0.01484877173750565,-2098,0.047309791187480243,-70,0.0014955028094089107,32,-0.0006970766348625129,-2605,0.07791935869825317,4,-0.00018209131879631807,-4369,0.040831012504439254,4,0.00030518043793394123,-751,0.021262740656851575,0.025733208092347692,-11382,0
530,530,-1230,0.023882567667275034,-281,-0.014000996512207209,-2105,0.04648851590106007,-66,0.0014100153819860406,24,-0.0005226025607525404,-2609,0.07802966862064831,9,-0.00040525936599422434,-4348,0.04061577551096662,-3,-0.00022817158503207757,-778,0.022007863992531962,0.025711834478431617,-11387,0
531,531,-1222,0.02372723389382947,-279,-0.013900652682975466,-2107,0.04626701800614841,-68,0.0014528051959149524,27,-0.0005878510777270734,-2616,0.07822732573786662,-3,0.00013364219529576893,-4338,0.04050344531381299,-13,-0.0009857446163179517,-798,0.02255384093606916,0.02570655656011961,-11417,0
532,532,-1208,0.023455399790299425,-284,-0.014149063371861283,-2116,0.04620087336244538,-72,0.0015382971904708276,53,-0.0011537791710205542,-2624,0.07845716848557327,6,-0.0002644453259288415,-4321,0.04032589219053305,-10,-0.0007559150351499344,-803,0.022675288735774957,0.025568484727859497,-11379,0
533,533,-1216,0.0236107335637451,-312,-0.015543267075175615,-2128,0.0462006079027355,-73,0.0015596957524998123,67,-0.001458328798728755,-2635,0.07877428998505231,4,-0.00017444395987798594,-4312,0.04022313016548197,-14,-0.0010550908131734676,-805,0.02271124277048947,0.02548512106142259,-11424,0
534,534,-1206,0.023416566346938006,-301,-0.014993773349937674,-2126,0.045898100172711565,-76,0.0016238622281098403,54,-0.0011752160003483114,-2660,0.0795121659592275,-11,0.0004747313452160215,-4279,0.03989669190318133,-10,-0.0007513148009015147,-799,0.022522268575938642,0.025494258358511934,-11414,0
535,535,-1206,0.023416566346938006,-306,-0.015242080095636545,-2133,0.04579218548733355,-78,0.0016666310548918428,51,-0.0011097813078011515,-2667,0.07970949520308435,0,0.0,-4299,0.040064490876218564,2,0.0001498127340824329,-793,0.022333624355760806,0.02552465779597729,-11429,0
536,536,-1190,0.023105898800046654,-313,-0.01558997858245759,-2109,0.045025619128949645,-81,0.0017307692307692024,42,-0.0009137983551629203,-2663,0.07958043211905674,-12,0.0005073566717401778,-4226,0.039365824577092146,1,7.467702188045794e-05,-783,0.02203213371225976,0.025225046987832567,-11334,0
537,537,-1182,0.022950565026600867,-313,-0.015588425718412235,-2104,0.044669964544277185,-85,0.001816278125600923,58,-0.0012617473024713038,-2667,0.0796880602366441,1,-4.185326246186616e-05,-4218,0.03926131392296661,-6,-0.0004471938585377533,-773,0.021740964702573473,0.02504844596628536,-11289,0
538,538,-1180,0.02290728373971118,-307,-0.015234975931715413,-2098,0.04456055392719083,-83,0.0017727466894492672,73,-0.0015878540044372853,-2664,0.07958891013384317,-16,0.0006629651114610224,-4174,0.03882176772045354,5,0.00037191312109508684,-762,0.021421342629034057,0.024906149718801507,-11206,0
539,539,-1181,0.02292224680718913,-302,-0.014933491569005582,-2090,0.04440761516233216,-81,0.0017292542857750837,89,-0.00193558208825384,-2677,0.07996534934432598,-8,0.00032820512820506964,-4107,0.03816914498141266,14,0.001039269541978964,-766,0.021523504453623277,0.024717055073062433,-11109,0
540,540,-1185,0.02299497409426987,-291,-0.014338507021433907,-2094,0.04450962887386811,-79,0.0016857648891447363,95,-0.0020658012046882446,-2668,0.07965130164795808,-12,0.00048750761730653736,-4071,0.037805761408592056,18,0.001333530893465655,-769,0.021597483570184706,0.024635449262928766,-11056,0
541,541,-1179,0.02287410511611665,-295,-0.014483503534956643,-2099,0.04463298460491616,-77,0.0016423513352105124,117,-0.002543865370817298,-2662,0.07942475235708313,1,-4.023173479239528e-05,-4000,0.03711780262608455,28,0.0020702402957486488,-765,0.021474889818375864,0.024343188145192818,-10931,0
542,542,-1172,0.02273388551587674,-312,-0.015297117081780831,-2103,0.044736114361079826,-76,0.001620296343673333,99,-0.002152173913043568,-2664,0.07943939168033398,19,-0.0007570625971231454,-3967,0.036783250500704745,18,0.001328217237308138,-764,0.0214365881032548,0.024171120493059084,-10922,0
543,543,-1178,0.022845396012722063,-328,-0.013414932680538505,-2089,0.04445532123172524,-79,0.0016834658085962406,95,-0.002064723653039448,-2675,0.07971986291163763,28,-0.001105059594285307,-3915,0.03627317452817069,8,0.0005891450033139733,-743,0.020837423226855917,0.024043291944913114,-10876,0
544,544,-1179,0.022860355993329917,-327,-0.011880316808448255,-2074,0.04415302407766164,-83,0.0017679134361423543,87,-0.001890400243361845,-2652,0.07898969440638587,34,-0.0013292153719848265,-3877,0.0358924984030292,1,7.362143856282782e-05,-738,0.020690815296624393,0.0239033408653756,-10808,0
545,545,-1177,0.022816710283997343,-314,-0.01005761156137086,-2062,0.04391438611436482,-82,0.0017458323575123558,88,-0.001911630533953157,-2632,0.07834732392689164,28,-0.0010844726751616518,-3825,0.03538259453859237,6,0.0004415985868846395,-752,0.021076233183856458,0.023819462744485265,-10722,0
546,546,-1174,0.022754142843298797,-312,-0.008190726927014724,-2050,0.04367556511920234,-81,0.0017237343321060417,71,-0.0015419698121402758,-2619,0.07791628239074166,41,-0.0015732924021488737,-3802,0.03514155521254081,0,0.0,-744,0.020845007284545525,0.023740407151477294,-10670,0
547,547,-1165,0.02257533184768945,-307,-0.0065725413826680495,-2052,0.04373587961976222,-82,0.0017442355143368893,59,-0.001281021343118362,-2624,0.07801861267207794,48,-0.0018250256644234408,-3811,0.03519676385566649,5,0.00036778227289446797,-758,0.02123011427291066,0.02386870929750806,-10687,0
548,548,-1155,0.022376782393056516,-303,-0.005785405221449881,-2058,0.043880597014925415,-84,0.0017859420844495988,37,-0.000803073383543575,-2628,0.07809342683941517,50,-0.0018838067967749117,-3756,0.03466095751356546,9,0.0006618133686300265,-758,0.021222981296897703,0.023815004708590604,-10646,0
549,549,-1155,0.02237244799132221,-287,0.013578085821072117,-2064,0.04402542553645317,-87,0.001849765058575592,30,-0.0006509145349216094,-2605,0.0773639819434544,34,-0.0012694619721465017,-3695,0.034070686300725725,15,0.0011026979342791884,-733,0.02051612180922527,0.024540375495354982,-10547,0
550,550,-1147,0.022213184599891522,-269,0.012393457728633983,-2068,0.04412768863093208,-86,0.0018285033912359694,28,-0.0006073094024509028,-2595,0.07702582368655386,37,-0.0013651625281334567,-3640,0.03353664154489676,13,0.0009553906077754901,-740,0.020705092333519887,0.024288171176864104,-10467,0
551,551,-1116,0.021608225066315656,-269,0.012076860914070231,-2079,0.0443794560901678,-88,0.0018710267259159918,26,-0.00056373452440317,-2579,0.0765100272932242,43,-0.0015679696616102967,-3599,0.03313813233154704,19,0.0013938815934266893,-728,0.020365345343665187,0.024034897710819125,-10370,0
552,552,-1099,0.02127494821611786,-253,0.011464044587430354,-2082,0.044461528605291956,-88,0.0018710267259159918,16,-0.00034679324620156757,-2555,0.07575532955792103,58,-0.0020905420991925716,-3546,0.03262939958592137,27,0.0019771528998242596,-718,0.020081669183867584,0.023758363548660344,-10240,0
553,553,-1101,0.021309127506387027,-242,0.011068422978411915,-2078,0.044393172253199165,-92,0.001956031806778391,17,-0.0003683321055596451,-2521,0.07470736405393391,57,-0.0020309994655264563,-3492,0.03211211653056724,19,0.0013887873693443353,-694,0.019406616146080802,0.023447321377083274,-10127,0
554,554,-1089,0.021072796934865967,-240,0.011080843990950662,-2090,0.04466670940992934,-93,0.001977293022069282,30,-0.0006497725795970855,-2507,0.07425068119890993,63,-0.002219482120838445,-3468,0.03187148476271004,22,0.0016051364365969947,-666,0.01861947496435451,0.023242839490234368,-10038,0
555,555,-1082,0.020933292060052677,-236,0.0110002796681271,-2083,0.044534239839223444,-96,0.0020410332730947944,35,-0.0007578053955743496,-2510,0.07429992303593624,50,-0.0017417961401798021,-3454,0.03172270644097684,31,0.0022576651372805366,-664,0.0185599284436494,0.02320442752734936,-10009,0
556,556,-1082,0.020928838081974543,-217,0.010212245282130938,-2075,0.04438122941352607,-99,0.0021048155628787812,47,-0.0010172719795679113,-2458,0.07271974201946696,60,-0.0020670410307644937,-3411,0.03130793942175303,30,0.0021808665309681723,-687,0.019199061006623247,0.022917357503408176,-9892,0
557,557,-1066,0.020615366764006215,-221,0.010501805740353528,-2068,0.04424854501882913,-102,0.002168551747597558,66,-0.0014280150590679774,-2412,0.07135039195385307,69,-0.0023565573770492065,-3383,0.03103128812408852,23,0.0016689645163629994,-701,0.01958592942359813,0.02265324490871723,-9795,0
558,558,-1073,0.020746326372776402,-215,0.010316698656429922,-2054,0.04396592319876702,-103,0.0021897655037523833,73,-0.001578890450957049,-2453,0.07255249926057372,79,-0.0026748831854812027,-3375,0.03093633988725418,37,0.002681548050442073,-704,0.019647242688099864,0.022691138675483613,-9788,0
559,559,-1058,0.020451558029846106,-217,0.01041266794625717,-2033,0.04353319057815841,-101,0.002147245785232843,62,-0.0013409754514978056,-2456,0.07263048942776867,74,-0.0024843052338268112,-3300,0.030227807751142657,25,0.0018096272167933414,-700,0.019513282970479245,0.022422730773209498,-9704,0
560,560,-1062,0.020523722098753527,-222,0.010652591170825287,-2010,0.04305728117904106,-103,0.0021897189506355774,50,-0.0010814084263344181,-2454,0.07256061502069777,59,-0.001963982557171784,-3268,0.029913864911622276,28,0.0020242914979755645,-685,0.0190728108032856,0.02233139486811997,-9667,0
561,561,-1059,0.02046060512384551,-212,0.010172744721689053,-2015,0.043181964297194786,-103,0.0021897189506357995,44,-0.000951639415174288,-2461,0.07275683665927568,63,-0.002079619726678583,-3192,0.02919788150709357,25,0.0018051844898550086,-694,0.019301368339081137,0.02215327847409948,-9604,0
562,562,-1075,0.02076492176936462,-209,0.010028790786948183,-2009,0.0430699967842213,-106,0.0022534492655031935,51,-0.001103012738715714,-2463,0.07280520248300332,67,-0.002193269608485038,-3151,0.028802559414990894,19,0.0013701593711690184,-685,0.019028834935274214,0.022007272327098815,-9561,0
563,563,-1071,0.020682463356700098,-199,0.00951060982603713,-2017,0.043258198039762386,-103,0.002189672399498188,53,-0.0011462185600898955,-2445,0.07226245012560956,67,-0.0021752540501931428,-3138,0.028662245848632625,5,0.00036020459621077805,-655,0.018174250832408395,0.021786277828288514,-9503,0
564,564,-1077,0.02079311143717666,-177,0.008425361766945971,-2012,0.043167628569589556,-104,0.0022108843537413936,46,-0.0009947666623415508,-2435,0.07195626477541373,63,-0.002028658831106145,-3145,0.028704684020298687,19,0.0013673983447284321,-628,0.017404800177373808,0.0217051638982364,-9450,0
565,565,-1070,0.020652782335115583,-175,0.008296591286208743,-1987,0.04264772166298214,-105,0.002232095406135226,36,-0.0007784625364903874,-2431,0.0718274486630226,75,-0.0023955538520505915,-3093,0.028208706120550472,10,0.0007189589474441115,-611,0.016913963016277317,0.021413946601098577,-9351,0
566,566,-1070,0.020640432098765427,-159,0.007538045797183873,-1981,0.04253628789830788,-110,0.0023383856635700306,16,-0.00034596090641758614,-2444,0.07220088626292459,60,-0.0019010202141815369,-3078,0.02805092546181953,10,0.0007182360123536603,-602,0.016645468119228124,0.02140978576516367,-9358,0
567,567,-1064,0.020512425054462047,-156,0.007395818517991761,-1973,0.042380891008291455,-111,0.002359643715056814,4,-8.648461654880805e-05,-2414,0.07130409097622209,61,-0.0019172743273824788,-2982,0.027155502130914666,19,0.0013632776063716712,-607,0.016763788008506197,0.021122664726450024,-9223,0
568,568,-1048,0.02019190011945593,-149,0.0070639548665433205,-1959,0.04209644146467251,-113,0.0024021598180308246,4,-8.647900722102975e-05,-2431,0.07178502879078691,59,-0.0018503998745491024,-2912,0.026498261961526492,15,0.0010751917425275686,-625,0.017240903699208415,0.020947313710471593,-9159,0
569,569,-1051,0.020237613848612557,-160,0.007585454890247978,-1935,0.041596801238230396,-120,0.002550966178440195,-7,0.00015132844758625023,-2401,0.07087822878228772,65,-0.002034174125305155,-2824,0.025678096329232465,0,0.0,-585,0.01611881078995961,0.020546540717146733,-9018,0
570,570,-1051,0.02022554075898708,-160,0.007585454890247976,-1934,0.04159229230736139,-123,0.002611464968152788,15,-0.0003242542153047978,-2405,0.0709753578279474,63,-0.0019673359772663934,-2725,0.024759447205589757,-4,-0.00028614350096578534,-599,0.01648548231732483,0.0202984082313859,-8923,0
571,571,-1053,0.02025194730262525,-163,0.007727682169440088,-1933,0.04158688496374874,-124,0.002629402659089619,22,-0.00047554200981347883,-2396,0.07068889216698615,57,-0.0017761435871868625,-2666,0.024205117030742122,-12,-0.0008575716429641833,-588,0.01616361537192809,0.02009597466159707,-8856,0
572,572,-1046,0.02010533194941,-164,0.007775091262504197,-1944,0.04183974345177888,-125,0.0026472394586923853,31,-0.0006700529557981411,-2384,0.07031203916710899,66,-0.0020521749945586754,-2600,0.023585333551044085,-6,-0.000428510212826751,-584,0.016042633848858595,0.019882849450629403,-8756,0
573,573,-1037,0.019930043050430446,-167,0.007914316857020931,-1931,0.04157605770265915,-128,0.0027107732057010114,35,-0.00075646234978821,-2400,0.07076306168180213,65,-0.0020166920045919245,-2539,0.02301194554715691,-5,-0.00035686246520594267,-572,0.01570177605753667,0.01970289963771571,-8679,0
574,574,-1018,0.019562251388381746,-181,0.008574135480814756,-1927,0.04150602020376082,-131,0.0027743069527097486,28,-0.0006051306433835224,-2378,0.07009373341979619,67,-0.002074303405572686,-2488,0.02253010957167434,-8,-0.0005706134094152233,-580,0.015910026059525406,0.019536707428719435,-8616,0
575,575,-1018,0.019559620335856787,-179,0.00847578010322458,-1919,0.04135062920186183,-135,0.002859018615388065,39,-0.0008428058953192687,-2367,0.06974893917963221,56,-0.001730050356822832,-2386,0.02158768072670681,-8,-0.0005702066999286881,-568,0.0155701754385964,0.01922993957861696,-8485,0
576,576,-1023,0.019653045933951896,-182,0.008614569034884337,-1926,0.041517568441474584,-135,0.002858958068615136,57,-0.0012317133781359884,-2366,0.06969893360042423,44,-0.0013564338121955788,-2297,0.020764404910415646,-14,-0.000997222024360811,-558,0.015285158604065097,0.019000585541217085,-8400,0
577,577,-1013,0.01945869110048215,-178,0.008421650264950783,-1928,0.041576813594410345,-132,0.0027954256670903455,38,-0.0008210890233362189,-2365,0.06964690638160032,44,-0.001353554619005104,-2218,0.02003287631640749,-13,-0.0009253986332573572,-540,0.014781561370852958,0.018780524874724813,-8305,0
578,578,-1005,0.019302423846656147,-180,0.008512650744856963,-1926,0.041549812313931955,-134,0.002837780601440132,29,-0.0006265799537626977,-2370,0.06979415142680462,36,-0.0011051080550098513,-2156,0.01945602541195158,-2,-0.00014226774790171426,-536,0.014661633568575971,0.018683493904056603,-8244,0
579,579,-986,0.018934956695408456,-172,0.008130849957454835,-1935,0.04176018646408841,-135,0.0028588975244066006,35,-0.0007561681718013524,-2351,0.06923462025502847,38,-0.0011640017153710658,-2054,0.01851952033180059,7,0.0004976185398450888,-543,0.01484295984473663,0.018380311536081884,-8096,0
580,580,-972,0.018663594470046063,-168,0.007936507936507903,-1939,0.041863678562946594,-135,0.002858836982762125,31,-0.0006697055455939776,-2343,0.0689990281827017,29,-0.0008864435274338334,-1987,0.017899933336936735,7,0.0004973003694230815,-532,0.014531945696413445,0.018174651537358533,-8009,0
581,581,-971,0.018642245517029532,-148,0.006986734645706427,-1907,0.041188794574396836,-140,0.00296465705270732,33,-0.0007128815536497895,-2316,0.06820390493859885,41,-0.0012506100536848197,-1894,0.017047397886626688,16,0.0011359602413916203,-550,0.015012965743141815,0.017815213576515054,-7836,0
582,582,-971,0.01863974046416994,-155,0.007312010567034566,-1912,0.04131284976556249,-137,0.002901005823186975,21,-0.00045362249967595414,-2299,0.06770327178490443,38,-0.001156667579825299,-1780,0.01600748214895953,17,0.0012061014544164639,-571,0.015575134338943336,0.01761437575675273,-7749,0
583,583,-962,0.018464491362763957,-157,0.007401121953519054,-1917,0.04143700149147267,-136,0.0028797696184306165,11,-0.000237596388534822,-2298,0.0676738227758637,39,-0.0011846181884455076,-1744,0.015670206839542122,32,0.002268859897901266,-537,0.014637736466226903,0.017493021340897863,-7669,0
584,584,-947,0.01817414167002518,-151,0.007113246655360839,-1919,0.04149727532220415,-135,0.0028584737867367593,36,-0.0007775377969763131,-2270,0.06684925052272,33,-0.0010002728016731965,-1663,0.01492952688751236,42,0.0029759795932826636,-547,0.014899760296360892,0.017195378388767002,-7521,0
585,585,-945,0.018133671060963752,-164,0.007720190180294684,-1913,0.0413836369142907,-138,0.0029219335577718164,38,-0.0008206811653672652,-2245,0.06611302529669871,35,-0.001058649163667158,-1590,0.014261880415478156,41,0.002903065920838444,-531,0.014453699167074924,0.016936396981551693,-7412,0
586,586,-942,0.018073676132003058,-162,0.007620660457239636,-1902,0.041161703601107935,-139,0.0029429823632782792,31,-0.0006694596812508689,-2227,0.06557521863313809,34,-0.0010550159803891512,-1528,0.01369396497642994,42,0.002971978488536698,-521,0.014171472092264242,0.01674555047771681,-7314,0
587,587,-936,0.017956145567556203,-160,0.007557150954090264,-1894,0.04100454643862306,-139,0.0029421102762196005,32,-0.0006910103867499035,-2215,0.06521419107905185,25,-0.0007963558755137989,-1467,0.013135980228872295,44,0.0029700869811186688,-489,0.013292016635407355,0.016518937255248778,-7199,0
588,588,-930,0.017838646564621974,-160,0.0075879730626956495,-1874,0.04058736896820592,-139,0.0029412387058548317,43,-0.0009284850578683574,-2203,0.06485324855014873,11,-0.00035995942275601767,-1416,0.012668420205056638,42,0.001978658752031626,-468,0.012712209697134297,0.016273274712594044,-7094,0
589,589,-923,0.017702339854238747,-157,0.007476190476190525,-1864,0.04038740710246358,-141,0.002982675099951204,36,-0.0007772859764655377,-2204,0.0648750478321019,4,-0.00013456686291002384,-1367,0.012219540538124685,36,0.0015536723163842585,-465,0.01262180722564532,0.016163386050745243,-7045,0
590,590,-899,0.017239726158743474,-157,0.005880946688979093,-1868,0.04048986669556731,-142,0.0030029394971133883,69,-0.0014894122218145345,-2207,0.06495570533007616,24,-0.0008307085251461899,-1324,0.011825018309129513,35,-7.057661091103263e-05,-479,0.012992649252719285,0.015838388259350245,-6948,0
591,591,-882,0.016911454538482196,-144,-0.0013442796101589263,-1878,0.04072251013725969,-142,0.0030019872309837714,71,-0.001532153646957246,-2182,0.06421235396250852,24,-0.0008554015040810048,-1273,0.011359782977280464,26,-0.0007053180984625262,-483,0.013092269326683253,0.015315862547726489,-6863,0
592,592,-871,0.016698299495791713,-130,-0.006267174468495451,-1857,0.040282869476561345,-141,0.0029799644940400327,49,-0.001057105257480706,-2173,0.06392680630736636,25,-0.0009183073758448623,-1207,0.010761604165552184,23,-0.0016210882435861995,-487,0.013191397150441514,0.014889557865456371,-6769,0
593,593,-858,0.01644717925125072,-115,-0.005566850614774131,-1848,0.040103296369436325,-144,0.0030424677794209654,43,-0.0009274037009877594,-2155,0.06337676087404048,9,-0.00034103827207276893,-1134,0.010102089903255118,20,-0.0014087483271113532,-501,0.01356106539627544,0.0147872316047572,-6683,0
594,594,-862,0.01652163913060134,-102,-0.004936120789779343,-1842,0.03996701961465021,-145,0.0030626900980060823,33,-0.0007115289247288086,-2130,0.06262127359322628,-2,7.82595085303539e-05,-1078,0.009595015576323931,7,-0.0004927495424469353,-496,0.01341628347308621,0.014717323205085564,-6617,0
